Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,time_max,time_min,time_mean,time_quant_10,time_quant_50,time_quant_90
31,No,Travel_Rarely,Sales,25,2,Life Sciences,2573,Female,3,Manufacturing Director,Divorced,182130,8.0,21,2,4.0,3,2,2,2,1.0,3.0,2.0,4,4,7.703888888888889,5.631111111111111,6.783251705653021,6.404,6.7804166666666665,7.1405
26,No,Travel_Frequently,Sales,16,2,Life Sciences,2574,Male,2,Healthcare Representative,Married,83800,0.0,14,0,8.0,3,7,7,7,3.0,4.0,3.0,4,3,6.96,5.355,6.094803383630544,5.7154444444444445,6.0777777777777775,6.506166666666667
45,No,Travel_Frequently,Research & Development,8,4,Life Sciences,2575,Female,2,Manager,Single,29940,4.0,18,1,12.0,2,4,0,3,2.0,3.0,3.0,3,3,8.597222222222221,6.929166666666666,7.7881630086877,7.435722222222222,7.794722222222222,8.184166666666666
33,No,Travel_Rarely,Sales,1,3,Life Sciences,2576,Female,5,Sales Executive,Single,12230,1.0,13,1,10.0,3,10,0,9,2.0,3.0,2.0,3,3,7.083055555555555,5.57,6.3669327731092435,5.948638888888889,6.394027777777778,6.73275
28,No,Travel_Frequently,Sales,8,3,Life Sciences,2577,Male,4,Research Scientist,Married,11180,1.0,11,0,7.0,3,7,0,7,3.0,4.0,3.0,3,3,11.235,9.726666666666667,10.595948195030473,10.208222222222222,10.600555555555555,10.9525
29,Yes,Travel_Frequently,Human Resources,2,4,Human Resources,2578,Male,2,Sales Executive,Single,28750,1.0,11,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3,7.764722222222222,5.870277777777778,6.79014344262295,6.422166666666667,6.764444444444444,7.192083333333334
39,No,Non-Travel,Research & Development,8,5,Medical,2579,Female,2,Sales Representative,Married,188240,6.0,19,1,10.0,4,3,1,2,1.0,3.0,3.0,3,3,7.021944444444444,5.286944444444444,6.2782693236714975,5.9232499999999995,6.253888888888889,6.713
27,No,Travel_Rarely,Sales,3,2,Technical Degree,2580,Male,2,Healthcare Representative,Married,135770,1.0,12,1,6.0,2,5,1,2,2.0,2.0,2.0,3,3,8.081666666666667,6.419722222222222,7.282654195011339,6.8975,7.284722222222222,7.710999999999999
34,No,Travel_Frequently,Research & Development,9,4,Life Sciences,2581,Female,2,Manufacturing Director,Married,26250,1.0,12,3,16.0,4,15,6,11,3.0,4.0,3.0,3,3,9.858888888888888,8.131388888888889,8.898696493624774,8.523583333333333,8.901111111111112,9.22236111111111
28,Yes,Travel_Rarely,Research & Development,25,3,Technical Degree,2582,Male,1,Research Director,Single,187890,3.0,16,1,6.0,4,2,2,2,4.0,3.0,3.0,3,3,10.392777777777777,8.532222222222222,9.392832403533241,8.974222222222222,9.408888888888889,9.798722222222223
47,No,Non-Travel,Research & Development,1,4,Medical,2583,Male,1,Research Scientist,Married,45380,8.0,11,0,16.0,3,8,1,7,3.0,2.0,4.0,3,3,6.833888888888889,5.245277777777778,5.995739568682607,5.623333333333333,5.986944444444444,6.350722222222222
56,No,Travel_Rarely,Research & Development,4,3,Technical Degree,2584,Female,2,Sales Executive,Married,198470,4.0,14,0,6.0,6,0,0,0,4.0,1.0,2.0,3,3,8.884444444444444,6.92,7.906703783524904,7.532388888888889,7.903888888888889,8.28888888888889
39,No,Travel_Rarely,Research & Development,1,3,Other,2585,Female,1,Laboratory Technician,Married,105120,1.0,12,1,10.0,2,10,7,9,1.0,1.0,3.0,3,3,7.753055555555555,6.330555555555556,7.018032693187013,6.6450000000000005,7.011388888888889,7.399333333333334
38,No,Travel_Frequently,Research & Development,4,2,Medical,2586,Female,1,Manager,Divorced,44440,1.0,13,0,20.0,2,20,0,7,4.0,2.0,3.0,3,3,11.622222222222222,10.037777777777778,10.800123716153127,10.412638888888889,10.802916666666667,11.18388888888889
58,No,Travel_Rarely,Sales,5,3,Marketing,2587,Male,5,Sales Representative,Married,21540,4.0,21,1,29.0,3,1,0,0,4.0,4.0,2.0,3,4,10.923333333333334,8.733055555555556,9.88089598108747,9.511111111111111,9.874722222222223,10.264888888888889
32,Yes,Travel_Frequently,Research & Development,9,3,Life Sciences,2588,Male,2,Laboratory Technician,Single,191900,3.0,17,1,8.0,2,4,0,3,1.0,3.0,3.0,3,3,11.074444444444444,9.599722222222223,10.220263593380615,9.847944444444444,10.198611111111111,10.585166666666668
38,No,Travel_Rarely,Research & Development,3,4,Life Sciences,2589,Female,1,Sales Representative,Divorced,44900,2.0,21,1,10.0,1,5,0,3,2.0,4.0,4.0,3,4,8.306111111111111,6.9075,7.61587962962963,7.2869722222222215,7.615,7.9664166666666665
49,No,Travel_Frequently,Sales,11,4,Life Sciences,2590,Male,2,Research Scientist,Married,35060,3.0,11,1,28.0,4,5,4,3,2.0,4.0,3.0,2,3,7.071666666666666,5.345555555555555,6.336143790849673,5.943416666666667,6.3462499999999995,6.722666666666667
42,No,Travel_Rarely,Sales,1,3,Life Sciences,2591,Female,1,Sales Executive,Divorced,23720,3.0,12,1,14.0,3,0,0,0,2.0,4.0,3.0,3,3,9.580277777777777,7.713888888888889,8.703656028368794,8.336111111111112,8.687777777777777,9.103777777777777
27,Yes,Travel_Frequently,Sales,8,1,Life Sciences,2592,Male,4,Laboratory Technician,Married,102310,1.0,13,1,1.0,2,1,0,0,1.0,2.0,3.0,3,3,7.240833333333334,5.659722222222222,6.4536290708812265,6.075861111111111,6.432777777777778,6.8238055555555555
35,No,Travel_Rarely,Research & Development,25,1,Medical,2593,Male,1,Sales Executive,Married,54100,0.0,18,0,6.0,4,5,0,4,2.0,1.0,1.0,3,3,7.241666666666666,5.710833333333333,6.594681026365348,6.179444444444444,6.640000000000001,6.963888888888889
28,No,Non-Travel,Research & Development,21,1,Medical,2594,Male,3,Research Scientist,Single,79780,1.0,16,2,5.0,2,5,1,4,3.0,3.0,2.0,3,3,7.450833333333334,5.833611111111111,6.666081999029597,6.264722222222222,6.685,7.063388888888889
31,No,Non-Travel,Sales,23,1,Medical,2595,Male,1,Sales Executive,Divorced,38670,1.0,11,1,4.0,4,4,2,3,3.0,1.0,4.0,4,3,10.645555555555555,9.054444444444444,9.782472565157748,9.394166666666667,9.7875,10.16061111111111
36,No,Non-Travel,Research & Development,1,3,Life Sciences,2596,Male,2,Research Scientist,Married,28380,1.0,19,2,5.0,5,5,0,2,1.0,2.0,3.0,1,3,7.873611111111111,6.333333333333333,7.088763888888889,6.682361111111111,7.085138888888888,7.5033611111111105
34,No,Travel_Rarely,Sales,2,3,Marketing,2597,Male,4,Healthcare Representative,Single,46950,1.0,16,1,14.0,2,14,2,1,1.0,4.0,2.0,3,3,6.699722222222222,5.147222222222222,5.997830459770115,5.606527777777778,6.0095833333333335,6.399166666666667
34,No,Travel_Rarely,Research & Development,19,3,Technical Degree,2598,Female,1,Research Director,Divorced,33390,1.0,16,0,9.0,2,8,1,1,4.0,3.0,2.0,2,3,7.900555555555556,6.016666666666667,6.761289351851853,6.3764722222222225,6.76125,7.116055555555556
26,No,Travel_Rarely,Research & Development,2,2,Life Sciences,2599,Male,2,Research Scientist,Single,20800,0.0,13,0,8.0,6,7,7,6,3.0,1.0,2.0,4,3,7.876388888888889,6.081388888888889,6.794783406754772,6.399222222222222,6.798333333333333,7.151055555555556
29,No,Travel_Rarely,Research & Development,2,4,Other,2600,Male,2,Laboratory Technician,Married,20960,0.0,22,0,6.0,2,5,0,2,1.0,1.0,2.0,4,4,8.578888888888889,6.8758333333333335,7.750866858237549,7.343138888888889,7.759722222222222,8.161416666666668
32,No,Non-Travel,Research & Development,3,1,Life Sciences,2601,Male,3,Manager,Divorced,62090,5.0,17,1,9.0,5,5,1,2,3.0,4.0,3.0,4,3,7.329444444444444,5.885555555555555,6.60344301382928,6.240277777777778,6.576944444444444,6.989722222222222
31,No,Travel_Frequently,Research & Development,25,5,Technical Degree,2602,Female,2,Human Resources,Married,180610,1.0,14,1,10.0,2,10,8,7,4.0,1.0,3.0,3,3,7.6866666666666665,5.821944444444444,6.878268247326825,6.509666666666667,6.866666666666666,7.2490555555555565
28,Yes,Travel_Rarely,Sales,7,5,Life Sciences,2603,Female,2,Sales Representative,Divorced,171230,5.0,15,1,6.0,2,4,0,3,3.0,4.0,2.0,2,3,7.155833333333334,5.560833333333333,6.2911647591797815,5.901777777777777,6.288055555555555,6.722333333333333
38,No,Travel_Rarely,Research & Development,9,2,Technical Degree,2604,Male,3,Sales Representative,Single,23720,4.0,12,0,20.0,3,1,0,0,1.0,1.0,2.0,2,3,8.252777777777778,6.306111111111111,7.1801578822412155,6.738416666666667,7.184722222222222,7.597916666666667
35,No,Travel_Rarely,Research & Development,5,3,Life Sciences,2605,Male,2,Sales Representative,Married,48830,1.0,18,1,10.0,1,10,0,9,3.0,4.0,3.0,1,3,9.663055555555555,7.9847222222222225,8.805177083333335,8.418583333333332,8.823611111111111,9.152083333333334
27,No,Travel_Rarely,Sales,2,3,Life Sciences,2606,Female,1,Manager,Single,39040,1.0,15,0,7.0,2,7,0,7,4.0,4.0,3.0,3,3,8.756944444444445,7.0280555555555555,7.9143746993747,7.533611111111111,7.9375,8.284722222222221
32,No,Travel_Rarely,Research & Development,8,1,Medical,2607,Female,2,Research Scientist,Single,46270,8.0,17,1,8.0,2,1,0,0,4.0,4.0,3.0,2,3,8.319444444444445,6.539166666666667,7.296955828779598,6.885888888888889,7.3029166666666665,7.660388888888889
31,Yes,Travel_Frequently,Research & Development,2,1,Other,2608,Male,3,Sales Executive,Married,70940,1.0,14,1,10.0,2,10,0,8,1.0,4.0,3.0,3,3,10.984166666666667,9.528055555555556,10.304995291902072,9.89,10.338333333333335,10.6725
53,Yes,Travel_Rarely,Research & Development,18,3,Medical,2609,Male,1,Research Scientist,Single,34230,6.0,15,1,15.0,4,2,2,2,1.0,1.0,2.0,3,3,11.497777777777777,9.9575,10.803005910165485,10.442944444444445,10.793611111111112,11.192499999999999
54,No,Travel_Rarely,Research & Development,14,3,Other,2610,Male,3,Research Scientist,Married,66740,3.0,17,1,9.0,2,4,2,3,1.0,3.0,2.0,3,3,8.701944444444445,7.009444444444444,7.91128699660359,7.538666666666667,7.905833333333334,8.274111111111111
33,No,Travel_Frequently,Research & Development,2,4,Medical,2611,Female,4,Sales Executive,Divorced,168800,1.0,14,3,9.0,2,9,2,8,4.0,3.0,3.0,3,3,8.69111111111111,6.9975,7.88844228927203,7.481194444444444,7.8694444444444445,8.3275
43,No,Travel_Rarely,Research & Development,3,3,Medical,2612,Male,1,Research Scientist,Married,90940,1.0,12,1,10.0,0,10,0,9,1.0,3.0,3.0,3,3,8.305277777777778,6.515,7.4919927536231885,7.123,7.485416666666667,7.8632222222222214
38,No,Travel_Frequently,Research & Development,2,5,Medical,2613,Female,4,Sales Executive,Married,84460,0.0,14,0,7.0,3,6,1,2,4.0,2.0,3.0,2,3,8.826944444444445,7.115277777777778,8.016118084611808,7.621777777777777,8.010555555555555,8.390555555555556
55,No,Travel_Rarely,Sales,9,3,Marketing,2614,Male,2,Laboratory Technician,Married,119160,4.0,15,1,35.0,3,10,1,4,3.0,2.0,3.0,2,3,9.264444444444445,7.368611111111111,8.237924285044539,7.867,8.244444444444444,8.600888888888889
31,No,Travel_Rarely,Sales,6,3,Other,2615,Male,1,Manufacturing Director,Divorced,45340,1.0,13,0,1.0,2,1,0,0,4.0,4.0,3.0,3,3,11.605277777777777,10.032777777777778,10.80042699724518,10.417222222222223,10.790138888888889,11.158416666666668
39,No,Travel_Rarely,Research & Development,4,3,Life Sciences,2616,Male,2,Sales Executive,Single,98520,0.0,12,1,21.0,5,20,11,10,2.0,1.0,3.0,2,3,6.858888888888889,5.282777777777778,6.100789894833105,5.733944444444444,6.105833333333333,6.4478333333333335
42,No,Non-Travel,Research & Development,10,4,Life Sciences,2617,Female,2,Research Scientist,Single,61510,1.0,13,1,20.0,3,20,3,7,4.0,3.0,3.0,3,3,7.585,5.686388888888889,6.5954124940391035,6.177888888888889,6.608611111111111,7.0040555555555555
31,No,Non-Travel,Research & Development,14,2,Life Sciences,2618,Male,2,Healthcare Representative,Married,23020,4.0,14,0,13.0,3,11,4,8,3.0,3.0,4.0,3,3,6.8822222222222225,5.070277777777778,6.112748665696263,5.723833333333333,6.130277777777778,6.506
54,No,Travel_Rarely,Research & Development,1,3,Medical,2619,Female,2,Human Resources,Single,23620,6.0,13,1,9.0,2,5,1,4,3.0,1.0,3.0,4,3,11.334166666666667,9.70861111111111,10.46367270531401,10.081305555555556,10.472916666666666,10.836277777777777
24,No,Travel_Rarely,Research & Development,5,4,Other,2620,Male,1,Manufacturing Director,Single,178610,1.0,11,2,4.0,5,4,1,2,2.0,3.0,2.0,1,3,7.670277777777778,6.128888888888889,6.87842056932966,6.5264444444444445,6.875277777777778,7.2388055555555555
23,No,Travel_Rarely,Research & Development,7,3,Life Sciences,2621,Male,2,Research Scientist,Single,191870,1.0,11,1,5.0,2,5,1,4,4.0,4.0,4.0,3,3,7.783888888888889,6.301111111111111,6.989227053140097,6.623361111111111,6.983055555555556,7.353916666666667
40,No,Travel_Frequently,Research & Development,21,3,Medical,2622,Female,3,Research Scientist,Married,197170,1.0,21,0,10.0,1,10,9,4,4.0,3.0,4.0,2,4,8.664722222222222,6.918611111111111,7.8108961352657005,7.4555,7.812222222222222,8.203888888888889
40,No,Travel_Rarely,Research & Development,8,1,Medical,2623,Female,5,Research Scientist,Married,35440,3.0,18,3,15.0,3,11,5,10,2.0,2.0,3.0,2,3,6.954444444444444,5.493333333333333,6.205795297372061,5.857777777777778,6.191388888888889,6.550277777777778
25,No,Travel_Rarely,Sales,20,5,Medical,2624,Female,2,Laboratory Technician,Married,85000,4.0,12,0,6.0,2,2,1,2,3.0,2.0,3.0,3,3,6.908888888888889,5.543888888888889,6.186274717514125,5.829305555555556,6.165555555555556,6.5616666666666665
30,No,Travel_Rarely,Human Resources,20,4,Life Sciences,2625,Male,2,Research Scientist,Married,46610,1.0,11,0,12.0,3,12,1,7,4.0,2.0,2.0,2,3,6.7844444444444445,5.266111111111111,6.082886122637159,5.689722222222223,6.067222222222222,6.483611111111111
25,No,Travel_Rarely,Research & Development,7,2,Medical,2626,Male,5,Sales Executive,Divorced,41030,6.0,15,1,7.0,2,2,0,2,4.0,3.0,2.0,3,3,10.846111111111112,9.434722222222222,10.186044685990339,9.776472222222223,10.210277777777778,10.592333333333332
47,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2627,Male,2,Sales Executive,Single,42490,2.0,13,1,25.0,2,17,12,11,1.0,3.0,3.0,2,3,8.700833333333334,6.856944444444444,7.804060283687942,7.424055555555555,7.806111111111111,8.190833333333334
33,No,Non-Travel,Research & Development,1,3,Life Sciences,2628,Male,2,Research Scientist,Divorced,140260,1.0,12,0,1.0,4,1,0,0,2.0,3.0,2.0,3,3,7.097222222222222,5.241944444444444,6.20551536643026,5.764555555555556,6.176666666666667,6.669555555555555
38,No,Travel_Rarely,Research & Development,19,3,Life Sciences,2629,Female,2,Sales Executive,Married,68930,0.0,17,0,16.0,3,15,5,8,4.0,2.0,3.0,3,3,8.589166666666667,7.188055555555556,7.887488473951129,7.515833333333333,7.856944444444444,8.266666666666667
31,No,Travel_Rarely,Research & Development,10,4,Medical,2630,Female,3,Sales Executive,Married,61250,0.0,13,1,3.0,3,2,1,2,1.0,3.0,3.0,3,3,7.974722222222222,6.426944444444445,7.20173928077455,6.777777777777778,7.228611111111111,7.577222222222222
38,No,Travel_Frequently,Research & Development,1,4,Other,2631,Male,2,Research Scientist,Married,36690,2.0,19,0,10.0,2,8,7,7,1.0,3.0,3.0,3,3,7.365833333333334,5.751388888888889,6.505002286236854,6.07738888888889,6.503611111111111,6.910333333333333
42,No,Travel_Rarely,Research & Development,6,3,Medical,2632,Male,2,Laboratory Technician,Divorced,100080,6.0,19,1,9.0,3,4,1,2,4.0,1.0,2.0,1,3,10.818888888888889,8.918888888888889,9.820030473511489,9.453722222222222,9.827222222222222,10.170666666666666
41,No,Travel_Rarely,Sales,2,2,Medical,2633,Male,1,Healthcare Representative,Married,23870,3.0,17,1,12.0,1,5,1,0,4.0,4.0,3.0,1,3,8.513333333333334,7.036388888888889,7.692067510548523,7.289888888888889,7.685277777777777,8.087222222222222
47,No,Non-Travel,Research & Development,21,2,Medical,2634,Male,1,Sales Executive,Married,46390,0.0,11,1,14.0,2,13,5,12,3.0,2.0,1.0,2,3,7.885,6.333888888888889,7.175159752026706,6.820666666666667,7.192777777777778,7.542166666666667
35,No,Travel_Rarely,Research & Development,4,3,Life Sciences,2635,Male,2,Healthcare Representative,Married,78980,7.0,15,0,5.0,2,2,2,2,4.0,3.0,3.0,2,3,11.366666666666667,9.62861111111111,10.434484618916436,10.014861111111111,10.434861111111111,10.84075
22,No,Travel_Rarely,Human Resources,12,1,Human Resources,2636,Male,2,Sales Executive,Single,25340,0.0,11,0,4.0,1,3,1,2,4.0,3.0,4.0,3,3,7.203611111111111,5.594444444444444,6.435723593964335,6.078444444444445,6.408055555555555,6.836388888888889
35,No,Travel_Rarely,Research & Development,9,3,Medical,2637,Female,2,Sales Executive,Single,131420,1.0,25,2,10.0,4,10,0,8,2.0,3.0,3.0,3,4,8.699166666666667,7.214444444444444,8.021547281323876,7.619111111111111,8.016388888888889,8.406666666666666
33,No,Travel_Rarely,Sales,3,4,Medical,2638,Male,3,Healthcare Representative,Married,16110,0.0,14,0,10.0,2,9,8,1,2.0,4.0,3.0,2,3,9.906944444444445,8.102222222222222,9.09485935302391,8.700833333333334,9.103055555555555,9.514222222222223
32,No,Travel_Rarely,Research & Development,3,2,Technical Degree,2639,Male,3,Manufacturing Director,Single,53630,1.0,13,0,6.0,4,6,4,1,3.0,2.0,3.0,3,3,7.756388888888889,6.325,7.001826878745966,6.667777777777777,6.990555555555556,7.298611111111111
40,No,Travel_Rarely,Research & Development,1,4,Medical,2640,Male,2,Research Director,Married,50710,8.0,17,1,8.0,3,1,0,0,1.0,4.0,2.0,2,3,7.014722222222222,5.322777777777778,6.184851394604481,5.787777777777778,6.180833333333333,6.566055555555556
32,No,Travel_Rarely,Research & Development,1,2,Medical,2641,Male,3,Sales Executive,Married,136950,0.0,13,0,3.0,3,2,2,2,2.0,2.0,3.0,3,3,6.8469444444444445,5.158888888888889,6.001692028985507,5.629888888888889,5.99875,6.387166666666666
39,No,Travel_Rarely,Research & Development,4,4,Life Sciences,2642,Male,1,Sales Executive,Single,134020,7.0,14,1,18.0,1,7,1,7,1.0,4.0,3.0,3,3,8.65638888888889,7.161944444444444,8.016600694444444,7.597361111111112,8.023888888888889,8.408666666666667
38,No,Travel_Rarely,Sales,20,4,Medical,2643,Female,2,Research Director,Married,20290,3.0,11,1,20.0,3,18,1,11,2.0,3.0,3.0,2,3,9.126388888888888,7.135833333333333,8.024595410628018,7.685944444444444,8.016527777777778,8.382722222222222
32,No,Travel_Rarely,Research & Development,18,3,Life Sciences,2644,Male,2,Manager,Married,63770,1.0,12,2,14.0,3,14,5,7,3.0,4.0,3.0,3,3,8.609722222222222,7.065555555555555,7.8913028007346195,7.504944444444444,7.914861111111112,8.266111111111112
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2645,Female,4,Sales Executive,Married,54290,1.0,17,1,16.0,3,16,6,8,3.0,4.0,3.0,3,3,10.429166666666667,8.650833333333333,9.417802185030217,9.0165,9.410277777777777,9.849
25,No,Travel_Rarely,Research & Development,2,4,Medical,2646,Female,2,Manufacturing Director,Divorced,27850,0.0,21,0,6.0,2,5,0,4,1.0,3.0,2.0,3,4,8.926388888888889,7.2825,8.030438218390804,7.597555555555556,8.054722222222221,8.38125
52,No,Non-Travel,Research & Development,2,4,Other,2647,Male,1,Manager,Divorced,46140,2.0,16,1,16.0,3,9,0,0,1.0,4.0,2.0,3,3,7.658611111111111,5.868055555555555,6.812064471879286,6.4431666666666665,6.821666666666666,7.226666666666667
44,No,Travel_Rarely,Research & Development,8,1,Life Sciences,2648,Female,1,Sales Representative,Single,26100,6.0,15,0,6.0,2,4,1,2,2.0,4.0,3.0,3,3,11.712777777777777,9.979166666666666,10.769022131887986,10.373888888888889,10.761388888888888,11.175138888888888
21,No,Travel_Rarely,Sales,10,5,Medical,2649,Male,3,Research Scientist,Single,66870,1.0,19,3,2.0,0,2,1,2,3.0,1.0,3.0,3,3,8.972222222222221,7.421944444444445,8.209698275862069,7.795083333333333,8.216111111111111,8.633777777777778
39,No,Non-Travel,Research & Development,3,4,Life Sciences,2650,Female,2,Research Director,Single,47240,2.0,12,1,21.0,4,6,1,3,4.0,4.0,2.0,4,3,7.047777777777778,5.493888888888889,6.314996312684366,5.920416666666666,6.294444444444444,6.722777777777778
23,Yes,Travel_Frequently,Research & Development,2,4,Life Sciences,2651,Female,2,Manufacturing Director,Married,61790,1.0,11,0,1.0,3,1,1,0,4.0,1.0,2.0,3,3,8.765,6.9752777777777775,7.9576430615164515,7.597722222222222,7.973333333333334,8.336444444444444
36,No,Travel_Rarely,Research & Development,24,3,Life Sciences,2652,Female,2,Laboratory Technician,Married,61200,0.0,19,0,10.0,2,9,3,4,1.0,4.0,3.0,3,3,8.760277777777778,6.5275,7.830423338185346,7.456388888888889,7.834444444444444,8.210444444444445
36,No,Travel_Frequently,Research & Development,16,1,Medical,2653,Male,2,Sales Executive,Divorced,105960,7.0,15,0,18.0,3,4,0,2,4.0,2.0,3.0,2,3,8.647222222222222,7.014444444444444,7.825021008403361,7.416277777777777,7.819722222222222,8.210166666666668
56,No,Non-Travel,Research & Development,8,1,Life Sciences,2654,Male,1,Sales Executive,Divorced,54670,1.0,20,0,13.0,6,13,1,9,3.0,3.0,2.0,2,4,7.393611111111111,5.8741666666666665,6.620111585944919,6.231638888888889,6.615972222222222,6.989833333333333
29,Yes,Travel_Rarely,Research & Development,9,4,Medical,2655,Male,2,Sales Representative,Married,29960,9.0,25,0,4.0,4,2,2,2,1.0,4.0,4.0,3,4,11.551944444444445,9.89,10.876961134954698,10.456222222222223,10.922222222222222,11.233166666666667
42,No,Travel_Rarely,Research & Development,17,1,Life Sciences,2656,Male,3,Research Scientist,Married,99980,5.0,24,2,24.0,3,22,4,14,1.0,3.0,2.0,2,4,8.170555555555556,6.557777777777778,7.3782815442561205,6.995138888888889,7.375277777777778,7.807638888888889
